MASTER_OID,VolumeCorr,BasinID,BID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XC01,XC02,XC03,XC04,XC05,XC06,XC07,XC08,XC09,XC10,XC11,XC12
1944,0,2490782-1,2490782,12145554.58,14721380.27,15175540.53,12316239.92,8670710.23,4881250.96,3189901.47,2495570.67,2971987.44,3019389.84,5644125.02,11471158.47,0.791660088,0.866677464,0.879244368,0.796847784,0.677344848,0.523960344,0.43702224,0.395103096,0.42437304,0.42716196,0.55842408,0.770814816,9615150.8,12758688.51,13343008.54,9814168.49,5873060.91,2557581.93,1394057.89,986007.7,1261231.34,1289768.48,3151815.32,8842138.91
1947,0,2490870-1,2490870,853343.5327,1000862.252,1128918.463,690171.6229,621161.0664,444170.898,196506.5016,98146.82476,179040.3987,127001.7368,381337.9447,809809.1673,0.459449424,0.491739936,0.517998456,0.42050208,0.402738336,0.352373184,0.26156412,0.209897472,0.253480824,0.226896168,0.332271624,0.4494276,392068.1946,492163.9398,584778.0207,290218.603,250165.3743,156513.9136,51399.05017,20600.7704,45383.3078,28816.20741,126707.7782,363950.5905
1948,0,2490886-1,2490886,9120713.77,9253132.22,9086610.95,6564472.92,5867218.46,4496287.19,2998806.8,1812963.861,2462962.71,4202967.24,6993384.52,9010520.01,0.394911072,0.397221456,0.394310616,0.34669476,0.332067408,0.300691296,0.260692392,0.221601792,0.244147848,0.293418768,0.355329744,0.392972544,3601870.85,3675542.65,3582947.16,2275868.36,1948312.03,1351994.42,781766.12,401756.0403,601327.0461,1233229.47,2484957.53,3540886.97
1949,0,2490891-1,2490891,982928.8532,1064460.983,1042228.951,736446.1529,624772.2119,385426.1724,190297.0929,116251.4838,123892.1393,284791.1803,594123.96,886257.3135,0.461906112,0.477807528,0.473528136,0.409614624,0.38322504,0.317790576,0.247842024,0.212421216,0.216490296,0.284570424,0.375601992,0.442225176,454020.845,508607.4712,493524.7327,301659.114,239428.3559,122484.8053,47163.61665,24694.28156,26821.4459,81043.14694,223154.1429,391925.2965
1950,0,2505251-3,2505251,340600.0152,556972.7103,401857.3738,245846.5907,199332.2964,162288.696,107805.905,101021.551,148238.0126,185611.9007,222983.3422,232153.1074,0.4013454,0.493065816,0.429557688,0.352492056,0.325249032,0.301331376,0.260853936,0.2551938,0.291599112,0.31665672,0.339437472,0.34474404,136698.2493,274624.2039,172620.9244,86658.97022,64832.63644,48902.67606,28121.59465,25780.07349,43226.07283,58775.25566,75688.90198,80033.40013
1951,0,2505259-1,2505259,111781.5903,205911.138,134387.9484,78743.03408,66886.92896,51216.61256,38971.50194,35541.40301,53787.96347,69526.78398,75171.03377,73607.672,0.415037016,0.538051248,0.448019424,0.360535728,0.338413344,0.30611064,0.277462488,0.268705584,0.311700672,0.343488264,0.354046536,0.35116008,46393.49768,110790.7448,60208.41123,28389.67712,22635.4293,15677.95005,10813.12989,9550.173453,16765.74436,23881.63433,26614.04412,25848.07599
1953,0,2528382-1,2528382,1738191.619,2799746.07,4081438.5,2316752.912,1212735.695,1378745.632,887742.3849,601248.388,454913.8112,127197.4628,566849.5358,1394406.162,0.35967924,0.436205376,0.51203352,0.403469856,0.31345632,0.328927968,0.279952704,0.24519636,0.224384616,0.160272984,0.240539016,0.330339192,625191.4404,1221264.29,2089833.32,934739.96,380139.668,453507.9991,248525.8811,147423.9162,102075.6608,20386.31693,136349.4296,460627.0049
1954,0,2530260-1,2530260,62067.17513,140634.0558,67278.38105,45176.01753,29339.334,18496.11116,11330.09137,7939.13766,8320.803446,9042.543233,4357.351055,32546.79454,0.354896928,0.496805712,0.36630864,0.3144012,0.269254224,0.231172512,0.199741536,0.181544976,0.183754776,0.187808616,0.157660848,0.27918156,22027.44978,69867.80221,24644.65226,14203.39412,7899.739608,4275.792479,2263.089854,1441.310556,1528.987373,1698.26753,686.9836623,9086.464873
1955,0,2544182-1,2544182,10137170.49,11990590.93,14245271.77,12856717.82,9187603.14,5725708.53,4699250.2,3759209.82,4474916.35,4647708.19,6322127.37,10468387.89,0.408087576,0.437378856,0.47027592,0.450332856,0.392103864,0.3259074,0.302809656,0.27947112,0.297457368,0.301590456,0.338437728,0.413494728,4136853.33,5244430.94,6699208.29,5789802.45,3602494.69,1866050.78,1422978.34,1050590.58,1331096.84,1401704.43,2139646.42,4328623.2
1956,0,2544192-1,2544192,62035406.34,68583807.71,90860455.48,78839938.04,51655124.53,39236062.38,27138538.98,20157328.62,22663774.32,30011136.73,48496018.11,67769465.03,0.535536648,0.55970424,0.634721616,0.59547252,0.494626392,0.440195208,0.378649992,0.337069176,0.352674936,0.394270992,0.481422456,0.556759872,33222233.57,38386647.97,57671095.13,46947016.58,25549987.88,17271526.64,10276007.57,6794414.15,7992945.16,11832520.65,23347072.14,37731318.68
1957,0,2544503-1,2544503,37479.09085,74026.03642,66077.11245,34849.02213,24272.47603,15748.60682,10052.97893,7090.175944,8059.019862,8413.773316,28536.85722,36517.58666,0.35781996,0.472677744,0.450512688,0.34782252,0.303468024,0.260479032,0.225171,0.202972416,0.210641184,0.213341712,0.322268088,0.354205032,13410.76679,34990.45989,29768.57755,12121.2747,7365.920339,4102.181859,2263.63932,1439.110141,1697.561486,1795.008804,9196.518412,12934.71295
1958,0,2544594-1,2544594,30117687.54,36278585.59,39295682.98,28695089.49,24731436.48,15206519.07,11020342.67,9379921.11,7898367.92,10247841.34,19300833.89,29563839.11,0.476883984,0.516654288,0.53496972,0.467170008,0.438847992,0.360358944,0.31850076,0.300084744,0.282104592,0.310002936,0.396310104,0.473128848,14362642.82,18743486.81,21022000.52,13405485.19,10853341.24,5479805.15,3509987.52,2814771.22,2228165.86,3176860.9,7649115.49,13987505.14
1959,0,2544597-1,2544597,10169382.11,11842957.22,13673203.69,13735828.68,12393578.62,7649837.44,6321770.17,4040299.33,4042329.99,5743641.93,9781100.78,11131422.1,0.371179344,0.39453312,0.418365432,0.419151816,0.401875752,0.332289912,0.309344568,0.263780016,0.263825736,0.298649136,0.365507016,0.384806952,3774664.58,4672438.86,5720395.77,5757397.54,4980678.73,2541963.81,1955605.26,1065750.22,1066470.68,1715333.7,3575060.96,4283448.61
1960,0,2544599-1,2544599,7092453.71,7968812.17,10493394.34,10240482.04,7071586.86,4434161.29,3679642.29,3067925,3654427.88,3899560.07,6595703.45,7962727.54,0.688183536,0.726100656,0.82556604,0.816150768,0.687253896,0.557025048,0.513362448,0.474768672,0.511832352,0.526490184,0.665707584,0.725844624,4880909.87,5786159.75,8662990.01,8357777.28,4859975.62,2469938.91,1888990.17,1456554.68,1870454.42,2053080.1,4390809.81,5779702.98
1961,0,2544725-1,2544725,338990.1685,338970.5959,647809.1673,748749.9813,455723.6277,323858.0987,188878.079,134865.0306,263004.425,304322.1929,438086.2646,442152.4731,0.390375648,0.390369552,0.51201828,0.545427408,0.440804808,0.383276856,0.311252616,0.275670264,0.353010216,0.373876824,0.433611528,0.435281832,132333.5067,132323.7997,331690.1356,408388.7616,200885.1662,124127.3139,58788.7962,37178.27859,92843.2489,113779.015,189959.2546,192460.9385
1962,0,2544729-1,2544729,34802.5372,64303.34518,59275.63243,32955.37266,23213.10882,15144.30265,9585.683005,6620.433438,11144.15163,22694.4348,32771.87949,34080.79741,0.334079088,0.426604176,0.41253156,0.327224136,0.28762452,0.2483358,0.215057736,0.19345656,0.225137472,0.285314136,0.326535288,0.331421232,11626.79989,27432.07558,24453.06911,10783.79334,6676.659282,3760.872515,2061.475285,1280.766279,2508.966126,6475.043057,10701.17511,11295.09987
1963,0,2545431-1,2545431,1750930.938,2204259.368,2690526.04,2404714.642,1574271.057,1347047.799,843882.625,654104.2062,623277.3542,649037.3482,1316475.391,1947902.289,0.291279072,0.316937136,0.341830152,0.327483216,0.28044648,0.265636248,0.227892864,0.21095208,0.207992472,0.210470496,0.263554464,0.302770032,510009.5386,698611.651,919702.93,787503.68,441498.7765,357824.7233,192314.8283,137984.6428,129636.9977,136603.2126,346962.9661,589766.4382
1964,0,2545624-1,2545624,36633867.5,36229005.73,50177595.97,45741134.89,29524282.87,22425355.53,14667159.26,11372627.53,13965449.58,19911919.96,32093468.56,41060241.35,0.48414432,0.481849176,0.555080424,0.532964136,0.441911232,0.3946398,0.333957168,0.303635664,0.327791064,0.376251216,0.457675488,0.508506984,17736078.87,17456916.56,27852601.24,24378384.44,13047112.22,8849937.82,4898202.97,3453135.31,4577749.58,7491884.1,14688393.88,20879419.49
1965,0,2637920-1,2637920,11716381.19,14128396.41,16121824.58,14612994.52,12579677.39,10425785.67,7120418.06,6243284.03,6176553.68,7031883.83,8251807.57,8829037.92,0.682425864,0.743922312,0.7911084,0.755666256,0.705066408,0.647069064,0.545692584,0.515236968,0.51284124,0.542702496,0.582484992,0.600340176,7995561.55,10510429.32,12754110.85,11042546.86,8869507.95,6746203.38,3885559.33,3216770.73,3167591.45,3816220.91,4806554.07,5300426.18
1966,0,2638177-1,2638177,256396.2245,408406.8566,220172.2269,123691.5201,103208.7896,62245.77514,38655.89369,27281.76396,26670.12007,27475.04343,68127.34277,118103.5415,0.545704776,0.672379656,0.510610104,0.400729704,0.372614952,0.307006752,0.259396992,0.231455976,0.229810056,0.231971088,0.317467488,0.393292584,139916.6443,274604.4617,112422.1637,49566.86623,38457.13817,19109.87325,10027.22255,6314.527304,6129.061787,6373.415716,21628.21637,46449.24703
1967,0,2638183-1,2638183,12014645.66,14444371.64,16469287.24,14904572.5,12793598.61,10550441.14,7173246.97,6287875.32,6214267.64,7062113.72,8347794.07,9038381.61,0.510223008,0.552986448,0.58609992,0.56069484,0.524341344,0.48246792,0.410507688,0.38912292,0.387284976,0.407895552,0.437046624,0.45183552,6130148.65,7987541.77,9652647.93,8356916.89,6708212.69,5090249.39,2944673.03,2446756.4,2406692.5,2880604.78,3648375.21,4083861.85
1968,0,2638804-1,2638804,178132.7192,304072.6422,177976.1384,111395.0314,93537.47643,56726.3007,38665.67999,29028.6189,39000.86084,65074.01648,85343.89491,110423.7409,0.461683608,0.582417936,0.46151292,0.380561088,0.355171248,0.294256968,0.257379216,0.234308904,0.258129024,0.30940248,0.34276284,0.37923216,82240.95651,177097.3607,82138.28732,42392.61433,33221.82224,16692.10925,9951.742402,6801.663879,10067.25414,20134.06208,29252.7158,41876.23377
1969,0,2639358-1,2639358,5829971.79,8807571.67,9885112.05,8273403.49,7935954.66,6776762.28,4108387.53,3889663.67,3268297.09,5780223.12,5460668.55,5797126.51,0.33203388,0.390339072,0.409069032,0.380655576,0.37438584,0.351836736,0.29166312,0.286002984,0.269053056,0.33095184,0.323904864,0.331320648,1935748.15,3437939.35,4043693.22,3149317.17,2971109.05,2384313.92,1198265.12,1112455.42,879345.32,1912975.48,1768737.1,1920707.71
1970,0,2639598-1,2639598,1033440.852,1406685.525,1001192.54,594006.5244,502842.2262,290863.5808,175338.7299,130223.8768,115356.0372,149784.2483,350902.5448,568752.9715,0.46948344,0.53628036,0.463216752,0.373825008,0.350132904,0.2855214,0.240386616,0.218995752,0.211202016,0.228639624,0.30559248,0.367445544,485183.3663,754377.82,463769.1564,222054.4937,176061.6089,83047.77681,42149.08394,28518.47583,24363.42761,34246.61422,107233.1789,208985.745
1971,0,2639629-1,2639629,217931.1637,237435.264,291793.2795,276438.5714,238881.1901,210493.574,151376.969,137656.5733,154973.4351,167673.6087,184731.1335,179358.4536,0.362431584,0.374931432,0.407432256,0.398562576,0.375839736,0.357527352,0.315205872,0.304321464,0.3179826,0.327550272,0.339879432,0.336054192,78985.13686,89021.94353,118885.9942,110178.0691,89781.04343,75257.21013,47714.90952,41891.84992,49278.85581,54921.53615,62786.31272,60274.16019
1972,0,2683845-1,2683845,2939680.41,3296281.02,2859853.54,1600290.388,1189559.284,684035.6114,392714.521,298098.1047,242086.2041,197563.4222,964978.3284,2070593.159,0.59989212,0.631600464,0.592549488,0.460284576,0.406908,0.327245472,0.267714984,0.244059456,0.228359208,0.214615776,0.37400484,0.513987288,1763491.11,2081932.62,1694604.75,736588.9826,484041.1893,223847.5565,105135.5617,72753.66128,55282.61384,42400.22717,360906.5653,1064258.56
1974,0,2684406-1,2684406,900043.7668,1177294.601,811519.3236,465519.7162,354799.9397,202439.4473,118575.7306,82270.99602,80533.92738,181650.8949,380491.4295,568102.1824,0.631353576,0.713707488,0.602607888,0.472635072,0.42178224,0.337325208,0.277160736,0.24484584,0.243148104,0.323721984,0.434178456,0.51486816,568245.8507,840243.97,489027.9457,220020.9446,149648.3133,68287.92867,32864.53677,20143.71113,19581.67175,58804.38808,165201.1814,292497.7254
1975,0,2684429-1,2684429,710419.4822,955096.6098,672044.9447,366668.2777,288257.9779,172571.653,97456.89046,66270.39192,67596.43587,58360.61317,190527.071,452775.5042,0.572767968,0.654244056,0.558856896,0.430978056,0.390561576,0.319838832,0.260735064,0.229858824,0.231294432,0.220992192,0.332027784,0.470916,406905.5232,624866.2799,375576.9518,158025.9815,112582.4901,55195.11593,25410.42857,15232.83435,15634.67924,12897.23983,63260.28116,213219.2293
1976,0,2684715-1,2684715,3833000.98,4442841.74,4063722.84,2470610.71,1946111.395,1159493.318,639211.9008,430807.7023,408798.3086,311723.084,917715.382,2768229.28,0.611569008,0.65378076,0.627884952,0.5039106,0.455124312,0.36830508,0.293939976,0.256147824,0.251694696,0.23055072,0.336273648,0.529428456,2344144.61,2904644.45,2551550.42,1244966.92,885722.61,427047.2791,187889.9308,110350.4555,102892.366,71867.98145,308603.4993,1465579.36
1978,0,2695386-1,2695386,4147207.34,4759377.24,4413622.29,2695279.74,2121636.065,1263113.132,694411.5384,468387.1027,442458.2951,335834.086,991095.5224,3011829.92,0.62767464,0.668155128,0.645615168,0.518522712,0.467861904,0.377866656,0.300605952,0.261622032,0.256629408,0.234479592,0.343567512,0.544305744,2603096.87,3180002.31,2849501.5,1397563.76,992632.69,477288.3353,208744.2416,122540.3856,113547.8103,78746.23947,340508.2228,1639356.32
1979,0,2695486-1,2695486,8815787.27,8430231.43,8548019.36,5206173.32,4027628.51,2239981.817,1253304.81,952285.4945,678362.0027,877868.006,3191609.18,6597080.87,0.424927776,0.417161472,0.419551104,0.344189304,0.31231332,0.253874016,0.211451952,0.195510912,0.17878044,0.191219328,0.286941768,0.377711208,3746072.88,3516767.75,3586330.96,1791909.17,1257882.03,568673.1798,265013.7486,186182.2055,121277.8573,167865.3302,915805.98,2491791.39
1980,0,2695624-1,2695624,1879469.124,2204386.59,1837896.912,1057444.205,820544.7408,453338.2165,264291.3238,181763.4373,161977.9809,137201.5103,554646.0169,1281998.248,0.335990184,0.357371904,0.33313116,0.272305272,0.249835416,0.2077212,0.179386992,0.163994592,0.159840168,0.154283664,0.220574616,0.291501576,631483.1767,787785.83,612260.7303,287947.6318,205001.1367,94167.95834,47410.42559,29808.22075,25890.58767,21167.95171,122340.8322,373704.5099
1982,0,2695710-1,2695710,3580937.64,3963134.34,3658946.7,2189726.709,1844899.011,1244741.796,708542.9587,540096.2321,577330.6654,816640.0063,1746969.932,2737632.41,0.34445448,0.358310688,0.34733484,0.286883856,0.270107664,0.236899704,0.1999488,0.185723784,0.189030864,0.208245456,0.265081512,0.31117032,1233470.01,1420033.39,1270879.67,628197.2419,498321.3623,294878.963,141672.3143,100308.716,109133.3145,170061.5705,463089.4309,851869.95
1983,0,2695770-1,2695770,770756.9284,964709.2051,637670.5582,369381.53,287866.5258,164546.8852,99663.7016,70825.9156,59336.79681,58673.77484,257289.2246,461553.8172,0.537380688,0.593500464,0.494925096,0.394021056,0.356817168,0.28928568,0.243635784,0.21881592,0.207617568,0.206940912,0.341601552,0.431694336,414189.8885,572555.3609,315599.1622,145544.1005,102715.7185,47601.05757,24281.64408,15497.83788,12319.36145,12142.00448,87890.39842,199250.1687
1984,0,2695792-2,2695792,0,0,0,0,0,0,0,0,0,0,0,0,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0.093997272,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,2695848-1,2695848,193991.4219,308669.7577,159587.6766,85140.82914,71758.06088,42587.5406,25167.92268,17052.63158,19022.1249,48696.63975,83631.29203,117320.6373,0.23554944,0.27514296,0.221610936,0.18540984,0.177475896,0.157273752,0.14185392,0.132917184,0.135242808,0.161943288,0.184547256,0.202375008,45694.5708,84928.31079,35366.37437,15785.94751,12735.32615,6697.902298,3570.168491,2266.58777,2572.605586,7886.093955,15433.92546,23742.76492
1986,0,2695872-1,2695872,2870143.84,2928051.83,2922664.47,1639780.564,1245419.497,679267.2357,399714.1736,303209.0011,277940.7688,233376.3951,996673.7147,2057083.169,0.485625648,0.489801408,0.489414312,0.384922776,0.34538412,0.27619452,0.231483408,0.21271992,0.207358488,0.19731228,0.317333376,0.422141904,1393815.46,1434163.91,1430393.82,631188.8866,430148.1171,187609.8881,92527.19914,64498.59445,57633.37757,46048.02862,316277.8347,868381.01
1987,0,2695995-1,2695995,4110780.28,3992708.54,4803535.48,2950871.04,2423550.827,1248208.594,596360.13,388880.7371,479802.8243,545738.0353,1748156.521,3584463.16,0.599687904,0.591924648,0.643286496,0.518065512,0.475972632,0.36254436,0.27541728,0.238570008,0.255632712,0.267068808,0.415143696,0.564206136,2465185.21,2363382.6,3090049.51,1528744.52,1153543.87,452530.9857,164247.8849,92775.28056,122653.2972,145749.6066,725736.1593,2022376.11
1988,0,2696001-1,2696001,2032681.024,2298295.946,1823623.59,1027779.476,836515.986,472260.0318,267525.6967,194299.6905,157119.0818,245376.8482,770595.4544,1378635.536,0.564949848,0.596685624,0.538575504,0.42187368,0.387915912,0.310960008,0.254440944,0.229383336,0.214941912,0.247244616,0.375379488,0.47721012,1148362.84,1371360.15,982158.99,433593.1099,324497.8616,146853.9833,68069.4908,44569.11118,33771.47586,60668.10461,289265.7271,657898.8296
1990,0,2696082-1,2696082,294252.088,269500.0831,372268.4891,209380.3821,209147.9575,91822.42697,61793.15867,54157.39637,65891.17271,73338.54869,168852.8582,231436.2607,0.405417528,0.391219944,0.446839848,0.353936808,0.353784408,0.26179272,0.229968552,0.220769688,0.234683808,0.242913408,0.32587692,0.368134392,119294.9541,105433.8074,166344.3951,74107.42411,73993.28632,24038.44291,14210.48322,11956.3115,15463.59133,17814.9168,55025.24935,85199.64713
1991,0,2696108-1,2696108,3915487.28,4074367.89,3829499.93,2357762.411,1699799.955,959030.7033,569804.999,403648.2671,437949.2563,741544.8163,1678962.471,2851760.27,0.61717428,0.628342152,0.611041704,0.493644936,0.42990516,0.341872824,0.28200096,0.250551696,0.2574798,0.310231536,0.427713648,0.536121864,2416538.04,2560097.09,2339984.16,1163897.47,730752.7717,327866.5348,160685.5567,101134.7579,112763.0869,230050.5874,718115.1634,1528891.03
1992,0,2717868-1,2717868,441834.4183,667663.1279,397098.7844,230792.8114,169131.7678,100703.4962,59713.56945,40383.17603,41033.96512,37327.40317,88534.22943,259542.5206,0.456608688,0.54548532,0.436626,0.350846136,0.311767728,0.25935432,0.219282264,0.195785232,0.196653912,0.191621664,0.248424192,0.367369344,201745.4341,364200.435,173383.6538,80972.76608,52729.82697,26117.88678,13094.1267,7906.429488,8069.489767,7152.739108,21994.04441,95347.96555
1993,0,2717881-1,2717881,1589515.669,1672290.66,1690116.409,1296968.844,946707.3022,513066.4654,279257.0264,174015.1326,142009.0312,251224.1638,686418.576,1203605.075,0.462073752,0.472129104,0.474265752,0.424391328,0.3735324,0.295912032,0.240179352,0.207712056,0.19607784,0.232193592,0.329662536,0.41154096,734473.4691,789537.09,801564.33,550422.3302,353625.8507,151822.5403,67071.77165,36145.04096,27844.8241,58332.64098,226286.4885,495332.7879
1994,0,2717919-1,2717919,29899301.31,33696506.45,35886715.13,28484564.11,21796316.49,12802269.28,5751796.36,4967595.5,4956642.18,5412429.42,11116764.66,23591271.11,0.957385944,1.013975112,1.045259784,0.93544644,0.823978032,0.644298432,0.453819768,0.426875448,0.426485304,0.442383672,0.60455556,0.855308424,28625170.81,34167418.9,37510940.11,26645784.09,17959685.97,8248482.02,2610278.89,2120544.55,2113935.05,2394370.4,6720701.89,20177812.91
1995,0,2717929-2,2717929,26155879.25,27578604.52,31928459.27,25972390.98,19753310.92,11069910.3,5168207.36,4407388.42,3681988.55,4433253.61,9202691.18,19985645.07,0.843509616,0.864888288,0.927235128,0.8407146,0.73970388,0.568775088,0.410833824,0.385142232,0.35862768,0.386050536,0.524414496,0.743724192,22062735.66,23852412.05,29605189.02,21835368.29,14611600.73,6296289.2,2123274.39,1697471.41,1320463.01,1711459.93,4826024.65,14863807.73
1996,0,2718013-1,2718013,3355806.21,3910322.56,3792397.61,2732081.13,1821147.656,1018744.273,655075.4967,597688.6206,640655.3804,455603.7455,1114038.39,2808707.88,0.360691176,0.383249424,0.378585984,0.333103728,0.286774128,0.235607352,0.206008224,0.200686416,0.204691488,0.186363864,0.242492784,0.336642456,1210409.69,1498628.87,1435748.58,910066.41,522258.031,240023.6405,134950.9397,119947.9871,131136.7031,84908.07446,270146.2708,945530.32
1998,0,2718047-1,2718047,29109940.63,30664247.63,36000774.49,29185897.01,22488521.22,12644775.87,6030270.48,4921851.88,4343613.53,4848518.22,10546081.34,23044324.46,0.667798512,0.683867568,0.736326696,0.66859404,0.594317328,0.462524856,0.342720168,0.317290704,0.302952912,0.315519816,0.428667672,0.600846144,19439575.03,20970284.45,26508331.33,19513516.79,13365317.84,5848523.14,2066695.31,1561657.85,1315910.37,1529803.58,4520764.14,13846093.5
1999,0,2718048-1,2718048,24692102.88,26215096.16,30111412.07,24514505.96,18586020.36,10403472.9,4778460.53,3874693.08,3502989.75,4323593.21,8686495.54,18617123.68,0.498189504,0.51124104,0.543098736,0.49664112,0.44159424,0.349419672,0.262978392,0.245175024,0.237292896,0.254236728,0.326093328,0.441902088,12301346.49,13402233.03,16353469.84,12174911.7,8207479.54,3635178.09,1256631.87,949977.97,831234.58,1099216.19,2832608.24,8226945.83
