MASTER_OID,VolumeCorr,BasinID,BID,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,XC01,XC02,XC03,XC04,XC05,XC06,XC07,XC08,XC09,XC10,XC11,XC12
2410,11373396.06,4921866-4,4921866,88627.1993,184520.728,131635.5509,70221.61144,47911.289,31208.51772,20685.79628,15310.66979,15809.7712,13779.1135,32059.92601,69328.61136,0.449342256,0.618518448,0.532406352,0.408026616,0.350331024,0.298149264,0.258098544,0.233866944,0.236268768,0.22625304,0.301087536,0.405899112,39823.94568,114129.4743,70083.60344,28652.28648,16784.81094,9304.796587,5338.9739,3580.659555,3735.355165,3117.566317,9652.844126,28140.42179
1881,73669016.13,5615212-4,5615212,267792.3734,216296.8512,194196.9343,272719.7766,255273.2463,195195.1371,96788.97533,101916.9977,93542.36958,115360.9303,347083.4404,359658.8387,0.453204072,0.41469564,0.396855696,0.45669708,0.444188088,0.397681704,0.303242472,0.309058056,0.299484288,0.323685408,0.506239272,0.51410616,121364.5941,89697.36115,77068.15952,124550.3256,113389.3352,77625.53474,29350.52814,31498.26918,28014.46995,37340.6498,175707.2682,184902.8245
1824,92614997.25,5255020-4,5255020,18365760.06,22146927.89,26113736.98,23111874.42,19537168.2,14140259.85,8824873.85,7563052.51,7263691.98,8647893.47,10713754.95,13391500.09,1.439079672,1.579662576,1.715496696,1.613690448,1.483973664,1.264715784,1.00544376,0.933742608,0.915927048,0.995693208,1.104317832,1.231379808,26429791.96,34984673.16,44798029.52,37295410.98,28992643.08,17883409.83,8872914.35,7061944.38,6653011.95,8610648.79,11831390.64,16490022.81
1851,32989481.03,5310178-4,5310178,1576492.547,2015973.36,2037285.48,1539170.037,1143923.311,759018.2589,456787.8881,404409.1521,421456.8905,322507.589,784176.3953,1571472.174,0.716237328,0.803029128,0.807000672,0.708373488,0.618795816,0.516081264,0.416323272,0.396136368,0.402835872,0.361925616,0.523454376,0.715185768,1129142.81,1618885.33,1644090.75,1090307.25,707854.9585,391715.1025,190171.4282,160201.1727,169777.954,116723.7578,410480.5657,1123894.53
2332,20252134.16,1314000-4,1314000,303585.7737,467112.4369,285165.5064,187933.7009,123312.3009,76382.08867,45479.3929,32081.94519,29982.78337,28397.40241,51001.31392,170249.8528,0.446102232,0.53663088,0.434589936,0.366942624,0.31222188,0.263216136,0.22248876,0.20075652,0.196989192,0.194060064,0.23055072,0.352991928,135430.2912,250666.9581,123930.0592,68960.88534,38500.79841,20104.99824,10118.65373,6440.659671,5906.284269,5510.801729,11758.38964,60096.82378
2386,122606338.94,2718083-4,2718083,1989523.432,1892223.122,2085517.27,1412960.991,1161797.992,693616.4013,378622.2458,259941.3125,239637.182,384043.8572,1021893.015,1669677.717,0.32090868,0.314946792,0.326657208,0.283201872,0.264526776,0.223671384,0.188021976,0.171001944,0.16774668,0.188735208,0.253294896,0.300743112,638455.3383,595949.6021,681249.2487,400153.1977,307326.6771,155142.1404,71189.30282,44450.46976,40198.34168,72482.59728,258840.2851,502144.0726
2387,122606338.94,2718094-4,2718094,1989523.432,1892223.122,2085517.27,1412960.991,1161797.992,693616.4013,378622.2458,259941.3125,239637.182,384043.8572,1021893.015,1669677.717,0.32090868,0.314946792,0.326657208,0.283201872,0.264526776,0.223671384,0.188021976,0.171001944,0.16774668,0.188735208,0.253294896,0.300743112,638455.3383,595949.6021,681249.2487,400153.1977,307326.6771,155142.1404,71189.30282,44450.46976,40198.34168,72482.59728,258840.2851,502144.0726
2370,842019417.71,2683098-4,2683098,18018113.91,17146548.28,20390019.97,13811589.34,12391589.55,5327496.55,2724222.73,2030643.027,1982707.272,3139558.29,7897017.42,15602335.85,0.465746592,0.45608748,0.490977936,0.416801808,0.398730216,0.2886456,0.230325168,0.210628992,0.209159856,0.240993168,0.33389316,0.438387744,8391875.15,7820326,10011049.92,5756695.41,4940901.18,1537758.44,627457.0579,427712.2939,414702.7676,756612.1,2636760.1,6839872.81
2373,842019417.71,2684637-4,2684637,18018113.91,17146548.28,20390019.97,13811589.34,12391589.55,5327496.55,2724222.73,2030643.027,1982707.272,3139558.29,7897017.42,15602335.85,0.465746592,0.45608748,0.490977936,0.416801808,0.398730216,0.2886456,0.230325168,0.210628992,0.209159856,0.240993168,0.33389316,0.438387744,8391875.15,7820326,10011049.92,5756695.41,4940901.18,1537758.44,627457.0579,427712.2939,414702.7676,756612.1,2636760.1,6839872.81
1809,281087199.78,5227354-4,5227354,5824325.09,6093688.17,5742129.94,3546930.24,2799149.11,1579381.953,894118.1608,688018.6364,549557.1398,518620.1919,2166807.189,4367024.81,0.743931456,0.759723144,0.739045512,0.593451696,0.534445464,0.419026848,0.334277208,0.303065688,0.279550368,0.273929856,0.478450656,0.651778224,4332898.65,4629515.93,4243695.36,2104931.77,1495992.54,661803.4416,298883.3224,208514.8414,153628.9007,142065.5545,1036710.32,2846331.68
2087,281087199.78,4869548-1,4869548,11043.84203,54803.29232,12426.15722,10077.44469,8445.578799,4553.077099,2762.183796,1656.331647,1240.413804,826.9425359,5289.496339,9974.688517,0.161333688,0.251636784,0.165686232,0.158139384,0.152393904,0.13606272,0.126257304,0.118585488,0.115086384,0.111002064,0.139546584,0.157788864,1781.743765,13790.52423,2058.843168,1593.640896,1287.054725,619.5040544,348.7458792,196.4168967,142.7547393,91.79232829,738.1311452,1573.89477
1838,434657657.05,5291560-4,5291560,1774075.542,1606490.01,2085749.695,2420463.249,2323101.775,1280933.988,921463.5357,442105.9882,265020.4033,270508.0723,423208.6386,1275167.41,0.775642848,0.740657904,0.836816208,0.897901176,0.880564152,0.66739008,0.575383152,0.419932104,0.342378792,0.34509456,0.412458408,0.666015432,1376049.01,1189859.52,1745389.15,2173336.8,2045640.14,854882.64,530194.5936,185654.4978,90737.36554,93350.86417,174555.9613,849281.17
1839,434657657.05,5291576-5,5291576,1774075.542,1606490.01,2085749.695,2420463.249,2323101.775,1280933.988,921463.5357,442105.9882,265020.4033,270508.0723,423208.6386,1275167.41,0.775642848,0.740657904,0.836816208,0.897901176,0.880564152,0.66739008,0.575383152,0.419932104,0.342378792,0.34509456,0.412458408,0.666015432,1376049.01,1189859.52,1745389.15,2173336.8,2045640.14,854882.64,530194.5936,185654.4978,90737.36554,93350.86417,174555.9613,849281.17
2409,629679033.31,4869053-4,4869053,4997502.44,5259846.29,5457911.26,3661251.38,2824018.55,1570429.933,900134.2901,678305.7315,494296.3378,464709.8997,1554155.313,3774226.9,1.239310704,1.270854456,1.2941808,1.064898048,0.939856896,0.71339964,0.554915832,0.490618272,0.429268128,0.418456872,0.709982832,1.080692784,6193458.27,6684499.1,7063523.96,3898859.45,2654173.31,1120344.15,499498.7685,332789.1859,212185.6636,194461.051,1103423.59,4078779.77
1808,82702594.90,5225161-4,5225161,8563513.53,9686496.6,10071641.41,8312776.23,7008401.6,4008002.09,2902957.31,2485877.34,2025879.544,3843491.9,6757397.63,8190645.63,0.403741128,0.424686984,0.431602896,0.39889176,0.372474744,0.300971712,0.26839164,0.254602488,0.238067088,0.296418,0.3671316,0.396505176,3457442.61,4113729.03,4346949.6,3315897.94,2610452.59,1206295.25,779129.47,632910.5555,482295.2438,1139280.18,2480854.2,3247633.39
1865,123794969.08,5318759-4,5318759,221904.4024,327978.1319,813222.1402,495159.979,275264.2151,184542.7472,117575.0812,87819.82937,67770.14273,63187.70673,63576.71224,285109.2351,0.331427328,0.38616636,0.567190128,0.457599288,0.360209592,0.309283608,0.263450832,0.23913084,0.220470984,0.215853264,0.216252552,0.365223552,73545.18315,126654.1214,461251.5698,226584.8538,99152.81062,57076.04667,30975.25297,21000.42957,14941.35005,13639.27274,13748.62627,104128.6076
1835,243801918.36,5289509-4,5289509,1108186.182,1548633.392,1314635.566,1023581.153,738640.7311,419788.326,244434.9166,184459.5636,140064.0037,121592.3583,466672.0533,860294.2538,0.5900928,0.686565048,0.63719964,0.569607192,0.493955832,0.390278112,0.316324488,0.285451296,0.259412232,0.247445784,0.407413968,0.527681952,653932.6869,1063237.56,837685.31,583039.1861,364855.8969,163834.1953,77320.74985,52654.22149,36334.31581,30087.51642,190128.713,453961.7511
2399,1490148443.72,3312794-4,3312794,8731333.93,8357230.51,8457750.51,5152370.67,3987781.14,2218185.276,1240856.634,942592.1621,671692.6378,873495.9755,3168090.25,6529944.4,0.424184064,0.416594544,0.418648896,0.343527888,0.311786016,0.253499112,0.21116544,0.195251832,0.178579272,0.191237616,0.286734504,0.376982736,3703692.71,3481576.63,3540827.91,1769983.02,1243334.39,562307.9977,262026.0371,184042.8465,119950.3823,167045.2879,908400.79,2461676.3
1811,1709218072.81,5227489-4,5227489,38816137.05,38124294.41,44416487.94,36331067.08,30911811.71,17552586.85,9908193.04,6567802.71,5188320.65,6579617.22,20038862.98,33767799.66,0.527739864,0.52361592,0.5599176,0.51276504,0.478343976,0.378582936,0.30405324,0.262853424,0.242983512,0.263014968,0.399321528,0.49680876,20484822.89,19962487.49,24869573.33,18629301.06,14786478.92,6645109.86,3012618.2,1726369.43,1260676.37,1730537.81,8001949.39,16776138.68
1828,1709218072.81,5273978-4,5273978,38816137.05,38124294.41,44416487.94,36331067.08,30911811.71,17552586.85,9908193.04,6567802.71,5188320.65,6579617.22,20038862.98,33767799.66,0.527739864,0.52361592,0.5599176,0.51276504,0.478343976,0.378582936,0.30405324,0.262853424,0.242983512,0.263014968,0.399321528,0.49680876,20484822.89,19962487.49,24869573.33,18629301.06,14786478.92,6645109.86,3012618.2,1726369.43,1260676.37,1730537.81,8001949.39,16776138.68
1829,1709218072.81,5273979-4,5273979,38816137.05,38124294.41,44416487.94,36331067.08,30911811.71,17552586.85,9908193.04,6567802.71,5188320.65,6579617.22,20038862.98,33767799.66,0.527739864,0.52361592,0.5599176,0.51276504,0.478343976,0.378582936,0.30405324,0.262853424,0.242983512,0.263014968,0.399321528,0.49680876,20484822.89,19962487.49,24869573.33,18629301.06,14786478.92,6645109.86,3012618.2,1726369.43,1260676.37,1730537.81,8001949.39,16776138.68
1945,1709218072.81,2490850-1,2490850,22830650.34,22780104.09,26617589.65,22162979.87,18735511.02,10285264.16,5669992.66,3860958,2645235.04,3267575.35,10988720.69,19544485.91,0.479078544,0.478624392,0.51177444,0.473055696,0.440707272,0.346152216,0.277791672,0.243867432,0.216603072,0.231157272,0.3551682,0.448577208,10937674.72,10903113.47,13622202.04,10484323.87,8256875.95,3560266.98,1575076.74,941561.91,572966.0354,755323.8,3902844.15,8767210.92
1946,1709218072.81,2490854-1,2490854,9940468.27,9574308.88,11306973.68,8420215.15,6714895.72,4003453.9,2166352.126,1724703.648,1331096.127,1432232.667,6139820.8,8908862.34,0.404445216,0.398318736,0.426421296,0.378253752,0.346066872,0.28553664,0.232236264,0.216475056,0.200735184,0.204965808,0.3343656,0.38689788,4020374.83,3813626.61,4821534.37,3184977.97,2323802.96,1143132.78,503105.5243,373355.3187,267197.8259,293558.7258,2052944.86,3446819.95
2335,1709218072.81,1732838-4,1732838,38816137.05,38124294.41,44416487.94,36331067.08,30911811.71,17552586.85,9908193.04,6567802.71,5188320.65,6579617.22,20038862.98,33767799.66,0.527739864,0.52361592,0.5599176,0.51276504,0.478343976,0.378582936,0.30405324,0.262853424,0.242983512,0.263014968,0.399321528,0.49680876,20484822.89,19962487.49,24869573.33,18629301.06,14786478.92,6645109.86,3012618.2,1726369.43,1260676.37,1730537.81,8001949.39,16776138.68
2339,1709218072.81,1736777-4,1736777,38816137.05,38124294.41,44416487.94,36331067.08,30911811.71,17552586.85,9908193.04,6567802.71,5188320.65,6579617.22,20038862.98,33767799.66,0.527739864,0.52361592,0.5599176,0.51276504,0.478343976,0.378582936,0.30405324,0.262853424,0.242983512,0.263014968,0.399321528,0.49680876,20484822.89,19962487.49,24869573.33,18629301.06,14786478.92,6645109.86,3012618.2,1726369.43,1260676.37,1730537.81,8001949.39,16776138.68
2121,1817631417.22,2718167-4,2718167,9380.170659,53257.05657,11158.83108,9169.765161,6206.96217,3532.855094,2192.131693,1286.898739,976.1836445,697.2740318,1744.408367,7865.740393,0.161544,0.263844024,0.16806672,0.160733232,0.148242528,0.134212584,0.12521184,0.117521736,0.114312192,0.110986824,0.12164568,0.155512008,1515.310289,14051.55611,1875.428139,1473.885991,920.1357633,474.1536111,274.4808428,151.2385739,111.5896922,77.38823024,212.199742,1223.217083
2354,1817631417.22,2490673-4,2490673,9380.170659,53257.05657,11158.83108,9169.765161,6206.96217,3532.855094,2192.131693,1286.898739,976.1836445,697.2740318,1744.408367,7865.740393,0.161544,0.263844024,0.16806672,0.160733232,0.148242528,0.134212584,0.12521184,0.117521736,0.114312192,0.110986824,0.12164568,0.155512008,1515.310289,14051.55611,1875.428139,1473.885991,920.1357633,474.1536111,274.4808428,151.2385739,111.5896922,77.38823024,212.199742,1223.217083
2355,1817631417.22,2490677-4,2490677,9380.170659,53257.05657,11158.83108,9169.765161,6206.96217,3532.855094,2192.131693,1286.898739,976.1836445,697.2740318,1744.408367,7865.740393,0.161544,0.263844024,0.16806672,0.160733232,0.148242528,0.134212584,0.12521184,0.117521736,0.114312192,0.110986824,0.12164568,0.155512008,1515.310289,14051.55611,1875.428139,1473.885991,920.1357633,474.1536111,274.4808428,151.2385739,111.5896922,77.38823024,212.199742,1223.217083
2382,1817631417.22,2717822-4,2717822,9380.170659,53257.05657,11158.83108,9169.765161,6206.96217,3532.855094,2192.131693,1286.898739,976.1836445,697.2740318,1744.408367,7865.740393,0.161544,0.263844024,0.16806672,0.160733232,0.148242528,0.134212584,0.12521184,0.117521736,0.114312192,0.110986824,0.12164568,0.155512008,1515.310289,14051.55611,1875.428139,1473.885991,920.1357633,474.1536111,274.4808428,151.2385739,111.5896922,77.38823024,212.199742,1223.217083
2381,412834732.53,2700412-4,2700412,679179.159,552358.4688,761178.5851,1564411.357,1099072.688,768026.5501,408879.0456,323645.2466,619399.532,811587.8277,1073207.491,876351.1291,0.232839768,0.218407488,0.241502184,0.31024068,0.273274536,0.242206272,0.200043288,0.18766536,0.226210368,0.246610632,0.271022064,0.252962664,158139.9178,120639.2256,183826.2907,485344.0433,300348.5788,186020.8475,81793.50868,60737.00172,140114.5961,200146.1871,290862.9093,221684.1162
2404,412834732.53,3770730-4,3770730,679179.159,552358.4688,761178.5851,1564411.357,1099072.688,768026.5501,408879.0456,323645.2466,619399.532,811587.8277,1073207.491,876351.1291,0.232839768,0.218407488,0.241502184,0.31024068,0.273274536,0.242206272,0.200043288,0.18766536,0.226210368,0.246610632,0.271022064,0.252962664,158139.9178,120639.2256,183826.2907,485344.0433,300348.5788,186020.8475,81793.50868,60737.00172,140114.5961,200146.1871,290862.9093,221684.1162
